id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label,province_fixed,province_names,is_noise,noise_reasons
article_2690,https://www.24h.com.vn/thoi-trang/to-chuc-hoa-hau-hoan-vu-viet-nam-phu-nhan-uu-ai-top-2-c78a1674810.html,Tổ chức Hoa hậu Hoàn vũ Việt Nam phủ nhận ưu ái top 2,"Khánh Hòa - Trước thông tin một thí sinh ẩn ý hoa hậu Phương Linh và á hậu Cẩm Ly được ưu ái trong cuộc thi, tổ chức Hoa hậu Hoàn vũ Việt Nam phủ nhận tại họp báo sáng 22/6.",Other,2025-06-22T15:00:00+07:00,24h,data/images/article_2690_image.png,non-clickbait,False,,False,
article_1997,https://vnexpress.net/dam-cuoi-the-ky-cua-ty-phu-jeff-bezos-4904416.html,'Đám cưới thế kỷ' của tỷ phú Jeff Bezos,"Tỷ phú Jeff Bezos có thể chi khoảng 16 triệu USD cho lễ cưới, thuê nhiều địa điểm có tính lịch sử ở Venice làm nơi tổ chức.",Other,2025-06-21T12:57:00+07:00,VnExpress,data/images/article_1997_image.png,clickbait,False,,False,
article_1782,https://thanhnien.vn/gan-ngay-thi-tot-nghiep-thpt-nen-hoc-gi-nghi-ngoi-the-nao-185250621052948265.htm,"Gần ngày thi tốt nghiệp THPT: Nên học gì, nghỉ ngơi thế nào?","Trong tuần cuối cùng trước kỳ thi tốt nghiệp THPT, việc nhồi nhét quá nhiều thông tin đôi khi phản tác dụng.",Giáo dục & Học đường,2025-06-23T08:00:00+07:00,Thanh Niên,data/images/article_1782_image.png,clickbait,False,,False,
article_3290,https://vnexpress.net/lang-chai-hoang-so-quanh-mui-vi-rong-4902874.html,Làng chài hoang sơ quanh Mũi Vi Rồng,"Bình Định: Làng chài Tân Phụng, Phù Mỹ, giữ nét hoang sơ, yên bình, thích hợp cho du khách tìm kiếm không gian biển tĩnh lặng, tránh đông đúc.",Other,2025-06-23T07:00:00+07:00,VnExpress,data/images/article_3290_image.png,non-clickbait,True,Bình Định,False,
article_3558,https://vietnamnet.vn/ban-doc-giup-do-em-nguyen-tai-bi-tai-nan-giao-thong-hon-223-trieu-dong-2408736.html,Bạn đọc giúp đỡ em Nguyễn Tài bị tai nạn giao thông hơn 223 triệu đồng,"Mồ côi cha từ lúc còn nhỏ, Tài ở với ông nội nên phải mưu sinh từ sớm. Vụ tai nạn kinh hoàng ập đến khiến tính mạng Tài nguy kịch. Không có tiền để phẫu thuật cứu Tài, người cô ruột đành cầu cứu sự giúp đỡ.",Other,2025-06-07T08:15:00+07:00,VietNamNet,data/images/article_3558_image.png,non-clickbait,False,,False,
article_0407,https://vietnamnet.vn/hinh-anh-kham-xet-kho-hang-thu-10-000-chai-nuoc-hoa-chanel-dior-gia-2413944.html,"Công an công bố hình ảnh khám xét kho hàng, thu 10.000 chai nước hoa Chanel, Dior giả","Khi khám xét 3 địa điểm là công ty, kho hàng, nơi đóng gói.. do vợ chồng Phát và Liên tổ chức, công an thu giữ 10.000 chai nước hoa Chanel, Dior, Bvlgari, YSL… giả, có giá trị thị trường tương đương với hàng thật là 10 tỷ đồng.",Tin tức tổng hợp,2025-06-23T06:49:00+07:00,VietNamNet,data/images/article_0407_image.png,non-clickbait,False,,False,
article_0551,https://baomoi.com/my-khong-kich-nha-may-hat-nhan-bushehr-iaea-canh-bao-nguy-co-phat-tan-phong-xa-c52571197.epi,"Mỹ không kích nhà máy hạt nhân Bushehr, IAEA cảnh báo nguy cơ phát tán phóng xạ","Mỹ không kích nhiều cơ sở hạt nhân của Iran, trong đó có nhà máy điện hạt nhân Bushehr. IAEA cảnh báo hành động này có thể dẫn tới nguy cơ phát tán phóng xạ nghiêm trọng.",Quốc tế,2025-06-23T04:40:00.000Z,Báo Mới,data/images/article_0551_image.png,non-clickbait,False,,False,
article_2312,https://thanhnien.vn/bai-choi-thuc-giac-tren-gom-18525061720551297.htm,Bài chòi 'thức giấc' trên gốm,Tại làng nghề hơn 500 năm ở Quảng Nam đang có sự hồi sinh của tinh hoa gốm cổ qua bàn tay của những người trẻ. Họ đang thổi luồng gió mới để biến sản phẩm gốm Thanh Hà thủ công thành những tác phẩm nghệ thuật.,Văn hóa & Nghệ thuật,2025-06-21T15:00:00+07:00,Thanh Niên,data/images/article_2312_image.png,clickbait,False,,False,
article_3783,https://www.24h.com.vn/du-lich-24h/bang-lang-no-ro-nhuom-tim-khap-pho-phuong-ha-noi-c76a1671582.html,"Bằng lăng nở rộ, ""nhuộm"" tím khắp phố phường Hà Nội","Mùa hè về, những tán bằng lăng nở rộ khắp phố phường Hà Nội, nhuộm tím không gian và khiến lòng người xao xuyến bởi vẻ đẹp dịu dàng, đầy hoài niệm.",Du lịch & Ẩm thực,2025-06-11T15:00:00+07:00,24h,data/images/article_3783_image.png,non-clickbait,False,,False,
article_0325,https://vnexpress.net/israel-bac-tin-don-sap-can-ten-lua-danh-chan-4904480.html,Israel bác tin đồn sắp cạn tên lửa đánh chặn,"Giới chức quân đội Israel khẳng định ""sẵn sàng ứng phó"" mọi đòn tên lửa từ Iran, phủ nhận nguy cơ cạn đạn phòng không trong vài tuần tới.",Quốc tế,2025-06-21T11:48:00+07:00,VnExpress,data/images/article_0325_image.png,non-clickbait,False,,False,
article_1705,https://vnexpress.net/guardiola-nhieu-cau-thu-se-buon-neu-o-lai-man-city-4904687.html,Guardiola: 'Nhiều cầu thủ sẽ buồn nếu ở lại Man City',MỹHLV Pep Guardiola cho rằng nhiều cầu thủ sẽ không hài lòng nếu không được thi đấu thường xuyên nên Man City phải nhanh chóng cắt giảm quân số.,Thể thao,2025-06-22T11:00:00+07:00,VnExpress,data/images/article_1705_image.png,clickbait,False,,False,
article_0259,https://baomoi.com/al-khelaifi-mia-mai-mbappe-ghi-ban-o-la-liga-de-hon-ligue-1-c52446962.epi,Al-Khelaifi mỉa mai Mbappe: 'Ghi bàn ở La Liga dễ hơn Ligue 1',"Chủ tịch PSG - Nasser Al-Khelaifi - vừa có phát biểu gây chú ý trong buổi phỏng vấn với kênh thể thao Al Kass (Qatar), khi gián tiếp phản bác những hoài nghi từng xoay quanh việc liệu một đội bóng đến từ Ligue 1 có thể vô địch Champions League.",Thể thao,,Báo Mới,data/images/article_0259_image.png,clickbait,False,,False,
article_2084,https://vietnamnet.vn/thu-hoi-lo-thuoc-chong-phu-ne-khang-viem-alfachim-4-2-khong-dat-chat-luong-2413807.html,"Thu hồi lô thuốc chống phù nề, kháng viêm Alfachim 4.2 không đạt chất lượng",Lô thuốc Viên nén Alfachim 4.2 do Công ty cổ phần dược phẩm Cửu Long sản xuất vừa bị yêu cầu thu hồi trên toàn quốc.,Sức khỏe & Đời sống,"Chủ Nhật, 22/06/2025 - 10:15",VietNamNet,data/images/article_2084_image.png,non-clickbait,False,,False,
article_3081,https://tuoitre.vn/lam-gia-so-do-di-cam-co-lua-chay-diem-vao-hoc-vien-nhan-vien-phong-dang-ky-dat-lanh-19-nam-tu-20250613164129185.htm,"Làm giả sổ đỏ đi cầm cố, lừa chạy điểm vào học viện, nhân viên phòng đăng ký đất lãnh 19 năm tù","Là nhân viên hợp đồng chi nhánh văn phòng đăng ký đất đai, thay vì chỉnh lý, lưu trữ các sổ đỏ theo nhiệm vụ, Tuấn lại tự thêm vào nội dung chuyển nhượng cho mình rồi đem đi cầm cố.",Chính trị & An ninh,2025-06-13T17:46:15+07:00,Tuổi Trẻ,data/images/article_3081_image.png,non-clickbait,False,,False,
article_2284,https://thanhnien.vn/nha-van-vu-bang-tu-tru-tinh-sau-lang-den-cham-biem-tham-thuy-185250622211453382.htm,Nhà văn Vũ Bằng từ trữ tình sâu lắng đến châm biếm thâm thúy,"Nhà văn Vũ Bằng (1913 - 1984) sinh ra trong một gia đình Nho học. Ông theo học Trường trung học Albert Sarraut, tốt nghiệp Tú tài Pháp. Cha mất sớm, Vũ Bằng ở với mẹ là chủ một tiệm bán sách ở phố Hàng Gai (Hà Nội). Ngay khi còn nhỏ ông đã say mê viết văn, làm báo.",Văn hóa & Nghệ thuật,2025-06-23T10:24:00+07:00,Thanh Niên,data/images/article_2284_image.png,non-clickbait,False,,False,
article_0858,https://vnexpress.net/hinh-xam-anh-huong-he-mien-dich-the-nao-4903431.html,Hình xăm ảnh hưởng hệ miễn dịch thế nào?,"Với mỗi hình xăm, hàng triệu tế bào phải nỗ lực chiến đấu dù không thể thắng, cuối cùng lấy chính thân mình làm nhà tù giam giữ chất độc.",Công nghệ & Khoa học,2025-06-20T00:00:00+07:00,VnExpress,data/images/article_0858_image.png,non-clickbait,False,,False,
article_0979,https://www.saostar.vn/am-nhac/nam-2025-con-khung-hoang-cua-nganh-luu-dien-toan-cau-202506222310132255.html,Năm 2025: Cơn khủng hoảng của ngành lưu diễn toàn cầu,Ngành lưu diễn đang đối mặt với cuộc khủng hoảng toàn cầu chưa từng có.,Giải trí & Showbiz,2025-06-23T07:00:00.000+07:00,SaoStar,data/images/article_0979_image.png,non-clickbait,False,,False,
article_0338,https://tuoitre.vn/iran-co-noi-tao-bat-ngo-khien-the-gioi-ghi-nho-hang-the-ky-20250623102359932.htm,Iran có nói 'tạo bất ngờ khiến thế giới ghi nhớ hàng thế kỷ'?,"Trong bối cảnh căng thẳng ở Trung Đông ngày càng leo thang, một tin đồn gây xôn xao mạng xã hội cho rằng truyền hình nhà nước Iran tuyên bố sẽ có một ""bất ngờ mà thế giới sẽ ghi nhớ hàng thế kỷ"".",Other,2025-06-23T12:37:42+07:00,Tuổi Trẻ,data/images/article_0338_image.png,clickbait,False,,False,
article_0110,https://vietnamnet.vn/sau-sap-nhap-ten-29-tinh-duoc-luu-giu-bang-ten-phuong-nhu-the-nao-2413740.html,"Sau sáp nhập, tên 29 tỉnh được lưu giữ bằng tên phường như thế nào?","Nhiều phường của 23 tỉnh, thành mới mang tên các tỉnh cũ. Bên cạnh đó cũng có nhiều tên tỉnh cũ không được lưu giữ thành tên phường như: Quảng Nam, Đắk Nông, Quảng Bình, Ninh Thuận, Tiền Giang, Hậu Giang, Kiên Giang.",Chính trị & An ninh,2025-06-23T05:00:00+07:00,VietNamNet,data/images/article_0110_image.png,non-clickbait,False,,False,
article_2001,https://vnexpress.net/dang-thuy-tram-va-cuon-nhat-ky-thu-ba-ky-3-nho-chi-thuy-4904525.html,'Đặng Thùy Trâm và cuốn nhật ký thứ ba' (kỳ 3): Nhớ chị Thùy,"Đặng Phương Trâm - em gái bác sĩ Đặng Thùy Trâm - nhớ chị mình ""đoan trang thùy mị, là người sống rất nghiêm túc và nội tâm sâu sắc"".",Other,2025-06-21T19:40:00+07:00,VnExpress,data/images/article_2001_image.png,non-clickbait,False,,False,
article_1681,https://baomoi.com/hon-12-000-can-bo-coi-thi-ky-thi-tot-nghiep-thpt-c52572518.epi,Hơn 12.000 cán bộ coi thi kỳ thi tốt nghiệp THPT,"Kỳ thi tốt nghiệp THPT năm 2025 diễn ra trong hai ngày 26 và 27/6 với sự tham gia của hơn 1,16 triệu thí sinh cả nước. Riêng TP Hồ Chí Minh có gần 100.000 thí sinh đăng ký dự thi tại 171 điểm thi, tăng gần 9.000 em so với năm trước.",Giáo dục & Học đường,2025-06-23T05:55:00.000Z,Báo Mới,data/images/article_1681_image.png,non-clickbait,False,,False,
article_0030,https://vnexpress.net/chi-tra-che-do-cho-nguoi-nghi-viec-do-sap-xep-bo-may-truoc-30-6-4904371.html,Chi trả chế độ cho người nghỉ việc do sắp xếp bộ máy trước 30/6,"Thủ tướng Phạm Minh Chính yêu cầu hoàn thành việc chi trả chế độ cho cán bộ, công chức, viên chức, người lao động nghỉ việc do sắp xếp bộ máy trước 30/6.",Tin tức tổng hợp,2025-06-21T00:10:00+07:00,VnExpress,data/images/article_0030_image.png,non-clickbait,False,,False,
article_1049,https://baomoi.com/du-lich-thai-lan-het-canh-dung-dau-dong-nam-a-c52572738.epi,Du lịch Thái Lan hết cảnh đứng đầu Đông Nam Á,"Malaysia 'vượt mặt' Thái Lan, Việt Nam, Singapore thành điểm đến đón khách quốc tế nhiều nhất quý đầu tiên 2025. Việt Nam xếp thứ 3 với 6 triệu lượt khách ngoại.",Other,2025-06-23T07:23:19.000Z,Báo Mới,data/images/article_1049_image.png,non-clickbait,False,,False,
article_1808,https://thanhnien.vn/nhieu-ung-vien-nghe-luat-ngo-ngang-khi-duoc-hoi-co-chiu-kho-khong-185250621215022638.htm,Nhiều ứng viên nghề luật ngỡ ngàng khi được hỏi có chịu khó không?,"Theo các nhà chuyên môn, thiếu kỹ năng mềm và kỹ năng nghề nghiệp là một trong những nguyên nhân khiến nhiều sinh viên nghề luật gặp khó khăn trong tuyển dụng.",Giáo dục & Học đường,2025-06-22T05:00:00+07:00,Thanh Niên,data/images/article_1808_image.png,clickbait,False,,False,
article_3585,https://baomoi.com/2-khoan-tien-cao-nhat-nguoi-dan-bat-buoc-phai-nop-khi-lam-so-do-trong-nam-2025-ai-cung-can-biet-c52573457.epi,"2 khoản tiền cao nhất người dân bắt buộc phải nộp khi làm Sổ đỏ trong năm 2025, ai cũng cần biết - Chuyên trang Góc nhìn pháp lý","Sổ đỏ chỉ được cấp sau khi người sử dụng đất, chủ sở hữu tài sản gắn liền với đất hoàn thành nghĩa vụ tài chính theo quy định của pháp luật.",Other,2025-06-23T08:52:00.000Z,Báo Mới,data/images/article_3585_image.png,clickbait,False,,False,
article_0934,https://thanhnien.vn/lung-tung-dinh-gia-dat-185250602102651512.htm,Lúng túng định giá đất,Dù Nghị định 71/2024 của Chính phủ quy định về giá đất đã có hiệu lực từ ngày 1.8.2024 nhưng đến nay các địa phương vẫn lúng túng khi định giá đất.,Other,2025-06-02T10:59:00+07:00,Thanh Niên,data/images/article_0934_image.png,clickbait,False,,False,
article_0354,https://thanhnien.vn/vu-cuong-che-dat-o-hung-yen-de-nghi-dieu-tra-hanh-vi-xam-hai-mo-ma-185250623110100254.htm,Vụ cưỡng chế đất ở Hưng Yên: Đề nghị điều tra hành vi xâm hại mồ mả,"Chính quyền địa phương đã xin lỗi các hộ dân có mồ mả bị hư hại sau buổi cưỡng chế đất ở Hưng Yên và hứa khắc phục hậu quả. Tuy nhiên, người dân cho hay đã làm đơn đề nghị công an làm rõ hành vi xâm hại mồ mả.",Tin tức tổng hợp,2025-06-23T11:46:00+07:00,Thanh Niên,data/images/article_0354_image.png,non-clickbait,False,,False,
article_0254,https://baomoi.com/bong-da/chuyen-nhuong-serie-a-giai-dau-3.epi,Chuyển nhượng Serie A mới nhất,"Chuyển nhượng Serie A - Kayode, Manu Koné, Nicolás González, Kevin De Bruyne, Fagioli, Odilon Kossounou, T. Reijnders, David De Gea, Fagioli, Kevin Zeroli, João Félix, Gourna-Douath, Dani Silva, Bernede, Bondo, A. Salah-Eddine, N. Zaniolo, Samuel Dahl, Lloyd Kelly, Santiago Giménez",Thể thao,,Báo Mới,data/images/article_0254_image.png,non-clickbait,False,,False,
article_3014,https://baomoi.com/da-tim-ra-vat-chat-con-thieu-cua-vu-tru-nho-tin-hieu-radio-c52565530.epi,Đã tìm ra 'vật chất còn thiếu' của vũ trụ nhờ tín hiệu radio?,"Cho đến nay, nơi ẩn nấp của phần lớn vật chất thông thường trong vũ trụ vẫn chưa được biết đến.",Công nghệ & Khoa học,2025-06-22T08:02:00.000Z,Báo Mới,data/images/article_3014_image.png,clickbait,False,,False,
article_1250,https://vietnamnet.vn/dai-hoc-bach-khoa-ha-noi-phong-van-thi-sinh-tai-nang-nhung-gi-2413804.html,Đại học Bách khoa Hà Nội phỏng vấn thí sinh 'tài năng’ những gì?,"450 thầy cô của Đại học Bách khoa Hà Nội đều là những người có kinh nghiệm học tập ở nước ngoài, từng tham gia các kỳ phỏng vấn học bổng du học, sẽ trực tiếp phỏng vấn 3.000 thí sinh diện tài năng.",Giáo dục & Học đường,"Chủ Nhật, 22/06/2025 - 11:53",VietNamNet,data/images/article_1250_image.png,clickbait,False,,False,
article_2209,https://baomoi.com/he-lo-can-ho-sang-trong-cua-tan-hoa-hau-hoan-vu-viet-nam-phuong-linh-c52571872.epi,Hé lộ căn hộ sang trọng của Tân Hoa hậu Hoàn vũ Việt Nam Phương Linh,"Trước thềm chung kết, Phương Linh vẫn tranh thủ thời gian để dọn dẹp nhà cửa, sắp xếp đồ đạc và chuẩn bị tỉ mỉ từng bộ trang phục, thể hiện hình ảnh một người phụ nữ hiện đại không chỉ qua vẻ ngoài mà còn ở lối sống ngăn nắp, kỷ luật...",Giải trí & Showbiz,2025-06-23T05:26:00.000Z,Báo Mới,data/images/article_2209_image.png,clickbait,False,,False,
article_3478,https://baomoi.com/suv-duc-cao-cap-volkswagen-tiguan-platinum-sap-ra-mat-gia-1-688-ty-dong-c52573610.epi,"SUV Đức cao cấp Volkswagen Tiguan Platinum sắp ra mắt, giá 1,688 tỷ đồng","Volkswagen Việt Nam sẽ chính thức trình làng phiên bản SUV 7 chỗ cao cấp Tiguan Platinum Edition với nhiều nâng cấp vượt trội vào đầu tháng 7 tới, giá bán chỉ 1,688 tỷ đồng.",Xe & Vận tải,2025-06-23T08:55:00.000Z,Báo Mới,data/images/article_3478_image.png,non-clickbait,False,,False,
article_2056,https://thanhnien.vn/du-lich-ket-noi-dai-ngan-voi-bien-xanh-185250617201448008.htm,Du lịch kết nối đại ngàn với biển xanh,"Tuyến du lịch liên kết ""lên rừng - xuống biển"" Đắk Lắk - Phú Yên được kỳ vọng ""bùng nổ"" thêm nhiều cơ hội phát triển khi hợp nhất hai tỉnh này.",Other,2025-06-20T08:34:00+07:00,Thanh Niên,data/images/article_2056_image.png,non-clickbait,False,,False,
article_1297,https://www.24h.com.vn/thi-truong-tieu-dung/khoi-nghiep-tu-loai-rau-moc-dai-day-dong-9x-quang-ninh-co-thu-nhap-tren-50-trieu-dong-thang-c52a1674551.html,"Khởi nghiệp từ loại rau mọc dại đầy đồng, 9x Quảng Ninh có thu nhập trên 50 triệu đồng/tháng","Từ loại rau thường mọc dại ở các khu vườn hay khắp đồng ruộng, anh Hùng đã tiến hành trồng thuỷ canh trong nhà màng, mang về thu nhập trên 50 triệu đồng/tháng.",Kinh doanh & Kinh tế,2025-06-21T18:01:00+07:00,24h,data/images/article_1297_image.png,non-clickbait,False,,False,
article_3392,https://thanhnien.vn/vu-o-to-tong-2-me-con-tu-vong-o-tphcm-chu-xe-jeep-co-bi-phat-185250618145040171.htm,Vụ ô tô tông 2 mẹ con tử vong ở TP.HCM: Chủ xe Jeep có bị phạt?,"Nhiều người đặt câu hỏi, rằng chủ xe Jeep gây tai nạn khiến 2 mẹ con tử vong tại quận Bình Tân, TP.HCM đã bán xe cho người khác nhưng chưa sang tên, vậy có phải chịu trách nhiệm khi xe gây tai nạn?",Other,2025-06-18T19:53:00+07:00,Thanh Niên,data/images/article_3392_image.png,clickbait,False,,False,
article_2064,https://thanhnien.vn/khi-am-nhac-ket-hop-voi-du-lich-trong-forestival-2025-185250601112135583.htm,Khi âm nhạc kết hợp với du lịch trong Forestival 2025,"Không chỉ là một festival âm nhạc thông thường, với mục đích tôn vinh di sản, hướng đến thiên nhiên, 'Forestival 2025' đã mở ra cách khai thác du lịch mới, bền vững, hứa hẹn sẽ còn phát triển trong tương lai gần.",Other,2025-06-01T12:21:00+07:00,Thanh Niên,data/images/article_2064_image.png,non-clickbait,False,,False,
article_2392,https://www.saostar.vn/kinh-doanh/gia-vang-hom-nay-14-6-vang-nhan-van-la-lua-chon-hop-ly-202506141035513948.html,Giá vàng hôm nay (14/6): Vàng nhẫn vẫn là lựa chọn hợp lý,"Giá vàng hôm nay (14/6): Vàng trong nước tiếp tục duy trì ở mức cao, đặc biệt là vàng miếng và vàng nhẫn của các thương hiệu lớn.",Kinh doanh & Kinh tế,2025-06-14T10:35:51.910+07:00,SaoStar,data/images/article_2392_image.png,non-clickbait,False,,False,
article_0988,https://www.saostar.vn/am-nhac/xuc-dong-tam-su-ho-ngoc-ha-gui-con-trai-du-hoc-nuoc-ngoai-202506221036163088.html,Xúc động tâm sự Hồ Ngọc Hà gửi con trai du học nước ngoài,Hồ Ngọc Hà khiến nhiều người đồng cảm với vai trò làm mẹ,Giải trí & Showbiz,2025-06-22T10:45:18.028+07:00,SaoStar,data/images/article_0988_image.png,clickbait,False,,False,
article_2517,https://vnexpress.net/nu-sinh-truong-lang-thanh-thu-khoa-chuyen-toan-4903177.html,Nữ sinh trường làng thành thủ khoa chuyên Toán,"Nghệ An: Từ trường làng, khả năng học Toán đưa Bảo Trang đến ngôi trường điểm của huyện Thanh Chương, trở thành thủ khoa chuyên Toán trường Phan Bội Châu.",Other,2025-06-19T19:00:00+07:00,VnExpress,data/images/article_2517_image.png,non-clickbait,True,Nghệ An,False,
article_1802,https://thanhnien.vn/cham-thi-tuyen-sinh-lop-10-tphcm-khong-co-hien-tuong-mua-diem-8-9-185250614094511001.htm,"Chấm thi tuyển sinh lớp 10 TP.HCM: Không còn 'mưa' điểm 8, 9 môn văn","Tính đến hôm nay (14.6), công đoạn chấm bài thi tuyển sinh 10 tại TP.HCM đã bước sang ngày thứ năm. Cũng như mọi năm, việc chấm thi được tổ chức bài bản, quy trình chặt chẽ, đúng tiến độ, nhiều quy định nghiêm ngặt... nhằm đảm bảo việc chấm thi nghiêm túc, đem đến sự công bằng cho thí sinh.",Giáo dục & Học đường,2025-06-14T10:09:00+07:00,Thanh Niên,data/images/article_1802_image.png,non-clickbait,False,,False,
article_1584,https://www.24h.com.vn/bong-da/truc-tiep-chuyen-nhuong-sang-23-6-al-hilal-nham-mctominay-mu-duoc-khuyen-mua-tien-dao-15-ban-71-tran-c48a1674892.html,Trực tiếp chuyển nhượng chiều 23/6: MU sẽ chỉ bán Onana nếu mua được Diogo Costa,Cập nhật những thông tin mới nhất về thị trường chuyển nhượng hè ngày 23/6.,Thể thao,2025-06-23T00:30:00+07:00,24h,data/images/article_1584_image.png,non-clickbait,False,,False,
article_1287,https://www.saostar.vn/dien-anh/amadeus-4-k-bi-quyet-gi-giup-phim-40-nam-tuoi-van-hut-khan-gia-202506190800227186.html,'Amadeus' 4K: Bí quyết gì giúp phim 40 năm tuổi vẫn 'hút' 10.000 khán giả sau 7 ngày,"Amadeus - tác phẩm về thiên tài âm nhạc Mozart tiếp tục chinh phục khán giả mọi thế hệ nhờ câu chuyện sâu sắc về tài năng, tham vọng và ganh tị.",Giải trí & Showbiz,2025-06-19T08:00:23.959+07:00,SaoStar,data/images/article_1287_image.png,clickbait,False,,False,
article_1624,https://www.24h.com.vn/bong-da/du-doan-ty-so-fifa-club-world-cup-real-madrid-trut-gian-juventus-tiep-da-thang-hoa-c48a1674655.html,"Dự đoán tỷ số FIFA Club World Cup: Real Madrid ""trút giận"", Juventus tiếp đà thăng hoa","(Lượt 2 vòng bảng FIFA Club World Cup) Real Madrid cần màn trình diễn thuyết phục trước Pachuca sau trận ra quân không mấy ấn tượng. Trong khi đó, Juventus có cơ hội chính thức giành vé đi tiếp sớm nếu đánh bại Wydad.",Thể thao,2025-06-22T01:18:00+07:00,24h,data/images/article_1624_image.png,clickbait,False,,False,
article_2977,https://baomoi.com/video-khinh-khi-cau-boc-chay-giua-troi-o-brazil-phi-cong-bao-khach-lam-the-nao-c52572262.epi,"Video khinh khí cầu bốc cháy giữa trời ở Brazil, phi công bảo khách làm thế nào? - Chuyên trang Hoa Học Trò","Một tai nạn hy hữu đã xảy ra ở Brazil, khi một quả khinh khí cầu đang bay trên cao thì bốc cháy. Trên khinh khí cầu lúc đó có 21 người. Hình ảnh lửa cháy giữa không trung khiến những người ở trên mặt đất cũng sợ hãi. Sự việc này cụ thể thế nào?",Công nghệ & Khoa học,2025-06-23T06:29:21.000Z,Báo Mới,data/images/article_2977_image.png,clickbait,False,,False,
article_0247,https://baomoi.com/bong-da/lich-thi-dau-ngoai-hang-anh-giai-dau-1.epi,"Lịch thi đấu Ngoại Hạng Anh - Premier League, tỷ số, kết quả mới nhất","Lịch thi đấu, tỷ số, kết quả Ngoại Hạng Anh - Premier League 2025/2026: Liverpool & Bournemouth, Aston Villa & Newcastle, Tottenham & Burnley...",Thể thao,,Báo Mới,data/images/article_0247_image.png,non-clickbait,False,,False,
article_2160,https://www.24h.com.vn/cong-nghe-thong-tin/con-sot-tao-video-ai-bang-google-veo-3-c55a1669130.html,'Cơn sốt' tạo video AI bằng Google Veo 3,"Với khả năng tạo hình ảnh chân thực và nhanh chóng, Google Veo 3 gây sốt với hàng loạt video được đăng trên mạng xã hội.",Công nghệ & Khoa học,2025-06-02T06:00:00+07:00,24h,data/images/article_2160_image.png,non-clickbait,False,,False,
article_0764,https://baomoi.com/lang-son-dam-bao-an-toan-cho-nguoi-dan-o-vung-bi-co-lap-ngap-sau-c52572519.epi,"Lạng Sơn đảm bảo an toàn cho người dân ở vùng bị cô lập, ngập sâu","Chính quyền lực lượng chức năng đã hỗ trợ di chuyển đồ đạc, di dời người dân ở vùng trũng thấp đến nơi an toàn, đồng thời cung cấp nhu yếu phẩm cho người dân ở khu vực bị ngập...",Other,2025-06-23T07:13:00.000Z,Báo Mới,data/images/article_0764_image.png,non-clickbait,False,,False,
article_2732,https://baomoi.com/tat-cac-thiet-lap-nay-se-giup-tang-toc-windows-11-nhanh-hon-rat-nhieu-c52573159.epi,Tắt các thiết lập này sẽ giúp tăng tốc Windows 11 nhanh hơn rất nhiều,"Windows 11 mang đến giao diện hiện đại, nhiều hiệu ứng chuyển động mượt mà, nhưng chính những yếu tố này lại khiến hệ thống trở nên ì ạch. Làm thế nào để tăng tốc Windows 11?",Other,2025-06-23T08:27:04.000Z,Báo Mới,data/images/article_2732_image.png,clickbait,False,,False,
article_3270,https://baomoi.com/ket-qua-xo-so-hom-nay-23-6-tp-hcm-dong-thap-ca-mau-hue-ha-noi-c52573482.epi,"Kết quả xổ số hôm nay, 23-6: TP HCM, Đồng Tháp, Cà Mau, Huế, Hà Nội...","Kết quả xổ số hôm nay, 23-6, được các Công ty Xổ số kiến thiết TP HCM, Đồng Tháp, Cà Mau, Phú Yên, Huế, Hà Nội công bố",Sức khỏe & Đời sống,2025-06-23T09:02:00.000Z,Báo Mới,data/images/article_3270_image.png,non-clickbait,False,,False,
article_0348,https://thanhnien.vn/giam-an-tu-tu-hinh-xuong-chung-than-de-dan-do-doi-tuong-tham-nhung-185250623112338726.htm,'Giảm án từ tử hình xuống chung thân để dẫn độ đối tượng tham nhũng',"Cho biết nhiều nước từ chối dẫn độ do hệ thống pháp luật và mức án phạt khác nhau, đại biểu Nguyễn Minh Đức nói, việc bỏ án tử hình với một số tội danh sẽ tạo thuận lợi cho việc yêu cầu dẫn độ.",Tin tức tổng hợp,2025-06-23T13:30:00+07:00,Thanh Niên,data/images/article_0348_image.png,non-clickbait,False,,False,
article_0922,https://thanhnien.vn/bo-giay-phep-xay-dung-ngay-duoc-khong-185250601221433098.htm,Bỏ giấy phép xây dựng ngay được không?,"Viện Kinh tế tài nguyên và môi trường đề xuất thay thế thủ tục xin giấy phép xây dựng bằng hình thức đăng ký xây dựng từ ngày 1.7. Theo các chuyên gia và doanh nghiệp, việc này hoàn toàn có thể thực hiện được ngay.",Kinh doanh & Kinh tế,2025-06-02T06:17:00+07:00,Thanh Niên,data/images/article_0922_image.png,clickbait,False,,False,
article_0920,https://thanhnien.vn/tphcm-va-nam-bo-don-dot-mua-lon-keo-dai-4-ngay-185250620070138853.htm,TP.HCM và Nam bộ đón đợt mưa lớn kéo dài 4 ngày,Mưa lớn ở TP.HCM và Nam bộ có thể kéo dài đến ngày 23.6 với tổng lượng mưa phổ biến từ 150 - 250mm.,Other,2025-06-20T07:16:00+07:00,Thanh Niên,data/images/article_0920_image.png,non-clickbait,False,,False,
